year,sex,value,ageg,lid,decline
2019,1,15.34210872650146,hgap,36,-6.7515974
2023,3,52.03790664672852,pnm,36,1.6635056
2023,3,44.54863532310993,q5_19,36,-.40451208
2023,2,43.28354868939832,q5_19,36,2.2232025
2023,1,45.77332663163924,q5_19,36,-2.89429
2023,2,50.29740905761719,pnm,36,-16.171314
2023,2,23.5649299621582,nnm,36,-6.1279869
2023,1,53.63286209106445,pnm,36,-17.911812
2023,3,28.03825759887695,nnm,36,-1.6956635
2023,1,32.4705810546875,nnm,36,-5.2706318
2009,3,3.944816589355469,hgap,243,
2009,1,5.600806713104248,hgap,243,0
2009,2,2.143138408660889,hgap,243,1.6559901
2013,2,1.531892598794937,q5_19,243,
2013,2,.9705690145492554,pnm,243,
2013,2,1.340342164039612,nnm,243,
2013,1,4.246218872888674,q5_19,243,1.4061184
2013,1,2.194409847259521,pnm,243,.63174713
2013,3,2.938010995422458,q5_19,243,0
2013,3,2.473763465881348,nnm,243,2.2381363
2013,1,3.578478336334229,nnm,243,0
2013,3,1.60231614112854,pnm,243,0
2019,2,1.441462755203247,hgap,243,-1.212059
2019,1,4.063301563262939,hgap,243,-1.8016782
2019,3,2.732757568359375,hgap,243,.11848497
2023,1,1.198445200920105,pnm,243,1.2238408
2023,2,.7937414050102234,nnm,243,1.1334213
2023,3,.8782995343208313,pnm,243,.22787619
2023,3,2.462297189818607,q5_19,243,2.7143264
2023,1,2.914648226530203,q5_19,243,.9304046
2023,1,2.134725332260132,nnm,243,.13422787
2023,3,1.474570035934448,nnm,243,-.54660076
2023,2,1.960561951065753,q5_19,243,1.3827556
2023,2,.5402069091796875,pnm,243,-.09226948
2009,3,16.06440925598145,hgap,97,
2009,2,13.62835597991943,hgap,97,0
2009,1,18.26141929626465,hgap,97,-2.4360533
2013,1,11.28473588510104,q5_19,97,0
2013,1,16.89749717712402,pnm,97,0
2013,2,16.87414932250977,pnm,97,-.077558517
2013,1,19.69199180603027,nnm,97,
2013,3,16.81877517700195,nnm,97,0
2013,3,16.97505569458008,pnm,97,
2013,2,13.97545909881592,nnm,97,-2.8732166
2013,2,8.034864981194211,q5_19,97,1.5210308
2013,3,9.763705120417354,q5_19,97,
2019,1,16.73498916625977,hgap,97,-3.6654348
2019,3,14.67410087585449,hgap,97,2.19701
2019,2,12.39897441864014,hgap,97,-1.3903084
2023,2,10.09170913696289,nnm,97,-7.3935537
2023,1,14.50084209442139,nnm,97,-5.7165327
2023,3,12.29843807220459,nnm,97,-5.1911497
2023,1,7.825551529395236,q5_19,97,-4.6054106
2023,2,10.48592185974121,pnm,97,-.10090637
2023,3,6.545356029941551,q5_19,97,-1.9381536
2023,3,10.50221538543701,pnm,97,-6.4891338
2023,2,5.158294750996717,q5_19,97,-1.7288401
2023,1,10.42376708984375,pnm,97,-6.4728403
2009,2,13.34763336181641,hgap,200,0
2009,1,17.23925018310547,hgap,200,-1.974843
2009,3,15.32247638702393,hgap,200,
2013,1,23.03839198434898,q5_19,200,-3.8550828
2013,1,24.20103454589844,nnm,200,0
2013,3,22.50459861755371,nnm,200,3.4434414
2013,2,20.75759315490723,nnm,200,
2013,2,32.63925170898438,pnm,200,.37329865
2013,3,19.30722947257013,q5_19,200,
2013,1,33.3980712890625,pnm,200,0
2013,2,15.45214679799889,q5_19,200,0
2013,3,33.02477264404297,pnm,200,
2019,1,15.68039226531982,hgap,200,1.9167738
2019,3,13.85193824768066,hgap,200,-3.3461742
2019,2,11.97630214691162,hgap,200,.35791588
2023,3,17.68681144714355,nnm,200,1.7470055
2023,2,22.90726089477539,pnm,200,-.38552094
2023,3,24.13967132568359,pnm,200,-7.7214165
2023,3,17.1061060074531,q5_19,200,1.6932396
2023,2,15.89497852325439,nnm,200,-3.0707817
2023,1,25.3033561706543,pnm,200,-10.117512
2023,1,21.00046906002129,q5_19,200,-6.237133
2023,2,13.07009660979574,q5_19,200,3.7311625
2023,1,19.44091606140137,nnm,200,-4.8626146
2013,2,3.101584593169004,q5_19,201,0
2013,1,5.634897276770245,q5_19,201,
2013,3,4.395390589503445,q5_19,201,-2.5333128
2023,3,3.68251747610937,q5_19,201,-2.6643023
2023,1,4.354272012411453,q5_19,201,-1.2395067
2023,2,2.97059489405016,q5_19,201,-1.2806252
2009,2,.6073737144470215,hgap,148,
2009,1,2.258064746856689,hgap,148,.84910131
2009,3,1.456475019454956,hgap,148,0
2013,1,3.43606312740663,q5_19,148,1.1597855
2013,1,4.345599174499512,nnm,148,0
2013,3,3.914543628692627,nnm,148,
2013,3,2.593278884887695,pnm,148,
2013,3,2.360505673017488,q5_19,148,0
2013,1,2.77549409866333,pnm,148,-.19539475
2013,2,1.200720132654265,q5_19,148,
2013,2,2.397884130477905,pnm,148,0
2013,2,3.454488515853882,nnm,148,.43105555
2018,3,158.2033,math,148,-2.5908201
2018,1,156.93978,math,148,0
2018,2,159.5306,math,148,
2019,1,1.308433055877686,hgap,148,1.650691
2019,2,.0811355337500572,hgap,148,.70105934
2019,3,.7196175456047058,hgap,148,-.5262382
2023,1,4.872992992401123,nnm,148,-.46005511
2023,2,3.89021897315979,nnm,148,.48376274
2023,1,1.587614297866821,pnm,148,-1.0575668
2023,2,1.072312260586128,q5_19,148,1.5255189
2023,3,1.931409693503472,q5_19,148,-.12840787
2023,1,2.726239035657829,q5_19,148,2.235343
2023,3,1.561888694763184,pnm,148,.18221521
2023,2,1.535712122917175,pnm,148,-1.0313902
2023,3,4.398306369781494,nnm,148,.95844936
2009,3,8.255404472351074,hgap,37,0
2009,1,11.00907421112061,hgap,37,
2009,2,5.524409770965576,hgap,37,-2.7536697
2013,2,40.92193603515625,pnm,37,
2013,3,9.443517684936523,nnm,37,
2013,1,46.25908279418945,pnm,37,2.6570702
2013,2,7.559647560119629,nnm,37,0
2013,1,11.22588634490967,nnm,37,-1.8838701
2013,3,43.57900619506836,pnm,37,0
2013,2,18.01601468975056,q5_19,37,0
2013,1,21.45788172334207,q5_19,37,
2013,3,19.75091663361439,q5_19,37,-3.4418671
2019,3,8.069431304931641,hgap,37,-.38292408
2019,2,5.489535808563232,hgap,37,-2.9396429
2019,1,10.62615013122559,hgap,37,-5.4846644
2023,3,11.02877426147461,nnm,37,-.42791557
2023,2,9.015602111816406,nnm,37,3.4411898
2023,1,12.8847074508667,nnm,37,1.7823687
2023,1,13.90506467396457,q5_19,37,-11.228788
2023,1,27.81930732727051,pnm,37,-14.032492
2023,2,26.05965805053711,pnm,37,-13.102629
2023,3,26.88944435119629,pnm,37,5.3371468
2023,3,12.07893905135315,q5_19,37,-7.5528169
2023,2,10.22909327676258,q5_19,37,-1.7069651
2009,2,6.560708999633789,hgap,202,0
2009,1,10.08009433746338,hgap,202,-1.7803926
2009,3,8.34110164642334,hgap,202,
2012,3,176.0787300000001,math,202,-16.67919
2012,2,184.10094,math,202,
2012,1,167.42175,math,202,0
2013,1,7.948347568511963,pnm,202,
2013,1,10.86771869659424,nnm,202,-1.2330151
2013,2,6.53542947769165,pnm,202,0
2013,2,8.453226089477539,nnm,202,0
2013,3,7.257437705993652,pnm,202,-1.4129181
2013,1,13.59006383637962,q5_19,202,-4.4605141
2013,3,9.282085069029611,q5_19,202,
2013,3,9.686241149902344,nnm,202,
2013,2,4.821571076442432,q5_19,202,0
2019,1,8.052924156188965,hgap,202,-1.7227154
2019,3,6.618386268615723,hgap,202,-3.2005444
2019,2,5.140557289123535,hgap,202,1.7389927
2022,2,189.93902,math,202,-8.0222101
2022,3,185.8963200000001,math,202,-2.2830801
2022,1,181.8178600000001,math,202,5.8380799
2023,3,8.085830688476563,nnm,202,1.1814775
2023,3,5.730695247650146,pnm,202,-2.6935592
2023,1,10.02152873819073,q5_19,202,4.3079786
2023,1,9.140814781188965,nnm,202,-2.6956601
2023,1,6.180222988128662,pnm,202,-.69090986
2023,2,3.69235164077053,q5_19,202,.73944366
2023,3,6.918900894523738,q5_19,202,-5.5897336
2023,2,6.990581035614014,nnm,202,-1.6004105
2023,2,5.254788398742676,pnm,202,-1.7681246
2013,1,5.83422536150946,q5_19,203,
2013,3,3.772103758975409,q5_19,203,0
2013,2,1.787874000044098,q5_19,203,-2.0621216
2023,2,1.620439705912191,q5_19,203,-.59848028
2023,1,5.23574508427771,q5_19,203,-4.0463514
2023,3,3.453845916693621,q5_19,203,-4.2137856
2009,1,18.49748420715332,hgap,98,-2.2648916
2009,3,16.50306129455566,hgap,98,
2009,2,14.23816967010498,hgap,98,0
2013,2,4.474955558776855,pnm,98,
2013,3,4.912694454193115,pnm,98,0
2013,1,5.32512903213501,pnm,98,.4377389
2013,3,5.716019215646018,q5_19,98,0
2013,2,4.581136226654053,nnm,98,
2013,1,6.211641201681384,q5_19,98,.56026912
2013,1,5.241432189941406,nnm,98,.34639788
2013,2,5.155750098665202,q5_19,98,
2013,3,4.927534103393555,nnm,98,0
2018,2,130.6401300000001,math,98,3.7608399
2018,1,138.23556,math,98,0
2018,3,134.47472,math,98,
2019,1,17.47160720825195,hgap,98,-3.8490419
2019,2,12.65401935577393,hgap,98,-1.2696428
2019,3,15.23341846466064,hgap,98,1.9944229
2022,2,116.74746,math,98,-6.4485202
2022,1,128.0262,math,98,-11.98012
2022,3,122.4946,math,98,-3.83459
2023,3,5.007741451263428,nnm,98,.091228962
2023,3,5.267607633597682,q5_19,98,-.57777834
2023,2,4.672365188598633,nnm,98,.66029596
2023,3,4.69495964050293,pnm,98,.85017347
2023,1,5.905806622434007,q5_19,98,1.0558912
2023,2,4.300467014312744,pnm,98,.22000408
2023,1,5.071569919586182,pnm,98,-.17448854
2023,2,4.577971769063161,q5_19,98,.75005651
2023,1,5.308957099914551,nnm,98,.42660522
2009,3,7.520475387573242,hgap,149,
2009,2,4.024984836578369,hgap,149,0
2009,1,10.8381175994873,hgap,149,-3.4954906
2012,1,127.0365,math,149,0
2012,3,125.84945,math,149,2.4614301
2012,2,124.57507,math,149,
2013,2,3.714183568954468,nnm,149,-.63193798
2013,3,4.749283313751221,pnm,149,-1.2700744
2013,2,2.985534616197549,q5_19,149,0
2013,2,4.095166683197021,pnm,149,0
2013,3,4.379532337188721,nnm,149,0
2013,3,4.132103644695073,q5_19,149,-2.2308066
2013,1,5.365241050720215,pnm,149,
2013,1,5.011470317840576,nnm,149,
2013,1,5.21634123099024,q5_19,149,
2019,2,2.975129127502441,hgap,149,-1.1499143
2019,1,9.616098403930664,hgap,149,-4.5453463
2019,3,6.370561122894287,hgap,149,3.3176422
2022,2,144.26257,math,149,25.3489
2022,1,149.9239700000001,math,149,22.708731
2022,3,147.2838,math,149,1.27438
2023,1,3.179136276245117,pnm,149,-.61595774
2023,3,3.174213647842407,pnm,149,-2.1985795
2023,2,2.244933366775513,nnm,149,-1.2972867
2023,1,2.715135335922241,nnm,149,-2.5252531
2023,3,2.486217260360718,nnm,149,-2.766537
2023,2,3.166661500930786,pnm,149,-2.1861048
2023,1,4.740825741103238,q5_19,149,-1.4295059
2023,2,2.775059951956149,q5_19,149,-.47551548
2023,3,3.786835339631311,q5_19,149,-1.0842376
2009,2,6.180136203765869,hgap,38,
2009,1,12.90396499633789,hgap,38,0
2009,3,9.580821990966797,hgap,38,6.7238288
2013,2,72.03379821777344,pnm,38,1.4749985
2013,1,41.12240477014739,q5_19,38,.36736152
2013,1,41.91535186767578,nnm,38,0
2013,3,37.97549819946289,nnm,38,8.0505257
2013,2,33.86482620239258,nnm,38,
2013,3,73.47615814208984,pnm,38,
2013,2,40.39498642459971,q5_19,38,
2013,1,74.95115661621094,pnm,38,0
2013,3,40.7623479452166,q5_19,38,0
2019,2,6.225471496582031,hgap,38,3.4006858
2019,1,11.88876533508301,hgap,38,.045335293
2019,3,9.090582847595215,hgap,38,5.7086291
2023,3,29.89377784729004,nnm,38,-.65970993
2023,2,31.59553388509451,q5_19,38,-7.0047326
2023,1,35.13487278655614,q5_19,38,.72741836
2023,2,26.43176460266113,nnm,38,4.110672
2023,2,47.4755859375,pnm,38,-23.530159
2023,1,49.94599914550781,pnm,38,-24.770195
2023,1,33.20511627197266,nnm,38,-7.4330616
2023,3,33.39025391335804,q5_19,38,-5.2601137
2023,3,48.70596313476563,pnm,38,-1.4423599
2009,3,14.70892143249512,hgap,39,
2009,2,12.63685417175293,hgap,39,0
2009,1,16.78770446777344,hgap,39,-2.0720673
2013,1,54.99755096435547,pnm,39,-3.0223083
2013,3,25.29938697814941,nnm,39,0
2013,2,22.22072982788086,nnm,39,-3.0399666
2013,3,52.01103591918945,pnm,39,
2013,3,54.07080510628259,q5_19,39,
2013,1,55.62640113009043,q5_19,39,-1.5568495
2013,1,28.33935356140137,nnm,39,
2013,2,52.51395567528083,q5_19,39,0
2013,2,48.98872756958008,pnm,39,0
2019,1,16.44570159912109,hgap,39,-.24578094
2019,2,12.4764347076416,hgap,39,1.7367802
2019,3,14.4631404876709,hgap,39,2.078783
2023,2,29.24456214904785,pnm,39,-20.561237
2023,3,31.44979858398438,pnm,39,-18.392666
2023,1,20.00963020324707,nnm,39,-10.46804
2023,1,44.02869413511723,q5_19,39,-14.419409
2023,1,33.61837005615234,pnm,39,2.986515
2023,2,15.69005393981934,nnm,39,-6.1186237
2023,3,17.87131309509277,nnm,39,-12.6493
2023,3,39.65139638635961,q5_19,39,1.555596
2023,2,35.23304095155522,q5_19,39,-10.042111
2009,1,8.265000343322754,hgap,40,0
2009,2,4.650863647460938,hgap,40,
2009,3,6.529323101043701,hgap,40,3.6141367
2013,1,12.05739879608154,nnm,40,-2.1461754
2013,3,10.03999519348145,nnm,40,
2013,2,7.893819808959961,nnm,40,0
2013,1,6.666054450151226,q5_19,40,
2013,3,11.1305456161499,pnm,40,
2013,1,11.0441427230835,pnm,40,0
2013,2,11.2772798538208,pnm,40,-.086402893
2013,3,4.943773446900668,q5_19,40,0
2013,2,3.119582871100257,q5_19,40,-1.722281
2019,1,7.494579315185547,hgap,40,1.4246011
2019,3,6.075464725494385,hgap,40,1.8784595
2019,2,4.453120708465576,hgap,40,2.8437157
2023,2,4.423044204711914,nnm,40,-3.3584356
2023,3,5.599464416503906,nnm,40,-5.616951
2023,3,2.683245758947073,q5_19,40,-4.760426
2023,2,1.905628587531849,q5_19,40,-3.5464716
2023,2,6.266499519348145,pnm,40,-4.9131536
2023,1,3.402388887204455,q5_19,40,-3.9828086
2023,1,6.681559562683105,nnm,40,2.0174036
2023,1,6.223513603210449,pnm,40,.14673424
2023,3,6.217391967773438,pnm,40,-4.907032
2009,1,20.09610557556152,hgap,99,
2009,2,14.30382823944092,hgap,99,-2.8565712
2009,3,17.23953437805176,hgap,99,0
2013,2,16.80537601274512,q5_19,99,
2013,1,27.48227844456708,q5_19,99,0
2013,1,21.63731002807617,pnm,99,0
2013,2,17.31804847717285,pnm,99,2.1101627
2013,1,18.72862815856934,nnm,99,0
2013,2,14.81251811981201,nnm,99,
2013,3,22.26091492484317,q5_19,99,10.676903
2013,3,16.81336975097656,nnm,99,3.91611
2013,3,19.52714729309082,pnm,99,
2019,2,12.80202102661133,hgap,99,-5.7922773
2019,1,18.43269157409668,hgap,99,-4.4849176
2019,3,15.61118793487549,hgap,99,-7.2940845
2022,3,228.19167,math,99,
2022,1,230.3576600000001,math,99,0
2022,2,226.3829000000001,math,99,2.1659901
2023,2,10.94261169433594,pnm,99,-7.2975626
2023,1,12.12284183502197,nnm,99,-4.0294161
2023,2,9.371373176574707,nnm,99,2.0008516
2023,1,13.46104049682617,pnm,99,-8.5845356
2023,3,12.22958469390869,pnm,99,-2.2090988
2023,2,12.2753433581978,q5_19,99,1.7163875
2023,1,24.49530162175406,q5_19,99,-4.5300326
2023,3,18.5217634990692,q5_19,99,5.4555387
2023,3,10.78310203552246,nnm,99,-5.4411449
2009,2,7.274969100952148,hgap,41,
2009,1,12.66936683654785,hgap,41,0
2009,3,9.976618766784668,hgap,41,5.3943977
2013,3,66.31707763671875,pnm,41,6.4537773
2013,2,63.12788009643555,pnm,41,
2013,1,37.537353515625,nnm,41,4.3458023
2013,1,69.58165740966797,pnm,41,0
2013,2,30.17483974278035,q5_19,41,
2013,2,28.87253189086914,nnm,41,
2013,3,33.21833419799805,nnm,41,0
2013,3,32.09744731385445,q5_19,41,0
2013,1,34.00661244665637,q5_19,41,1.9226075
2019,1,11.65504837036133,hgap,41,2.1250525
2019,2,7.14034366607666,hgap,41,4.3800793
2019,3,9.400021553039551,hgap,41,2.7016497
2023,3,25.7010440826416,nnm,41,8.6648216
2023,1,29.15162658691406,nnm,41,-6.6856365
2023,3,43.02479934692383,pnm,41,-17.895199
2023,1,23.85510632437837,q5_19,41,-8.6729536
2023,2,22.1868953704834,nnm,41,-3.1714878
2023,2,19.12592184345663,q5_19,41,-6.3197336
2023,1,45.23268127441406,pnm,41,-22.301315
2023,3,21.50188638671558,q5_19,41,3.8317728
2023,2,40.82656478881836,pnm,41,3.1891975
2009,2,3.545832633972168,hgap,244,0
2009,3,4.816911697387695,hgap,244,-2.4880614
2009,1,6.033894062042236,hgap,244,
2012,2,51.56860000000006,math,244,
2012,1,41.44744000000003,math,244,-5.0513
2012,3,46.51730000000009,math,244,0
2013,2,2.177652357815307,q5_19,244,
2013,2,2.274280786514282,pnm,244,.10318804
2013,3,3.373690366744995,nnm,244,.47359991
2013,1,3.055357294704186,q5_19,244,0
2013,1,3.604242324829102,nnm,244,0
2013,1,2.486101865768433,pnm,244,0
2013,2,3.130642414093018,nnm,244,
2013,3,2.630281459149453,q5_19,244,.87770492
2013,3,2.382913827896118,pnm,244,
2019,2,2.821589708328247,hgap,244,-2.0682373
2019,3,3.965656757354736,hgap,244,-1.2169824
2019,1,5.03283166885376,hgap,244,-3.2123044
2022,1,61.55108000000001,math,244,16.071199
2022,3,67.63980000000004,math,244,22.30777
2022,2,73.87637000000007,math,244,-10.12116
2023,3,2.984494686126709,nnm,244,.24304795
2023,3,1.893316388130188,pnm,244,-.69065237
2023,1,2.875606378478279,q5_19,244,-.32045311
2023,2,1.692261457443237,pnm,244,-.29805112
2023,1,2.08486270904541,pnm,244,-.10863304
2023,3,2.374942774549971,q5_19,244,.697954
2023,2,1.857199263001763,q5_19,244,.45262909
2023,2,2.633654594421387,nnm,244,-.14614773
2023,1,3.316527843475342,nnm,244,-.49698782
2009,1,11.28230762481689,hgap,8,2.1538143
2009,3,9.182638168334961,hgap,8,0
2009,2,7.028823852539063,hgap,8,
2013,1,14.25880844670513,q5_19,8,
2013,1,24.43526268005371,pnm,8,0
2013,2,16.20180511474609,nnm,8,
2013,3,22.82328033447266,pnm,8,3.2826176
2013,3,18.03435707092285,nnm,8,0
2013,1,19.80109786987305,nnm,8,1.832552
2013,2,8.880716987886395,q5_19,8,0
2013,3,11.61234297499536,q5_19,8,-5.3780913
2013,2,21.15264511108398,pnm,8,
2019,3,7.945223331451416,hgap,8,2.5477772
2019,2,6.268815517425537,hgap,8,4.2534838
2019,1,9.576601028442383,hgap,8,-.76000834
2023,2,15.08970737457275,nnm,8,.87606239
2023,3,17.07786750793457,nnm,8,3.5992928
2023,1,19.00627326965332,nnm,8,-1.1120977
2023,2,6.843913751461317,q5_19,8,-.87802142
2023,3,17.8665943145752,pnm,8,1.6706352
2023,2,16.58468627929688,pnm,8,-3.2860508
2023,3,10.17042574463556,q5_19,8,-7.4148946
2023,1,13.38078703916379,q5_19,8,-2.6464655
2023,1,19.09353446960449,pnm,8,-4.5679588
2013,3,5.010415152708503,q5_19,204,.83244801
2013,2,5.432536975357283,q5_19,204,0
2013,1,4.600088982538275,q5_19,204,
2023,1,3.536460328387392,q5_19,204,-.15761571
2023,3,4.442473281122017,q5_19,204,.41032618
2023,2,5.365450488603374,q5_19,204,-1.0636287
2009,2,7.747799396514893,hgap,42,
2009,1,15.06135940551758,hgap,42,3.6254983
2009,3,11.37329769134521,hgap,42,0
2013,3,39.78738403320313,nnm,42,10.601952
2013,2,94.72510528564453,pnm,42,0
2013,2,47.21675727068386,q5_19,42,-6.1258006
2013,2,34.32917022705078,nnm,42,
2013,3,97.0272216796875,pnm,42,
2013,1,44.93112182617188,nnm,42,0
2013,1,99.51052856445313,pnm,42,-2.3021164
2013,3,53.40108909542008,q5_19,42,0
2013,1,59.52688947288998,q5_19,42,
2019,3,11.33543872833252,hgap,42,.15277243
2019,2,7.900571823120117,hgap,42,7.31356
2019,1,14.77204036712646,hgap,42,3.5876393
2023,3,30.98589160903675,q5_19,42,-12.310132
2023,3,31.28896141052246,nnm,42,-7.4433022
2023,3,65.25366973876953,pnm,42,-34.494492
2023,1,35.56608581542969,nnm,42,5.4582138
2023,2,62.53273010253906,pnm,42,2.4833069
2023,1,33.42457562932722,q5_19,42,-28.540998
2023,2,26.88586807250977,nnm,42,1.2369156
2023,1,68.17526245117188,pnm,42,-31.773552
2023,2,28.55288868595318,q5_19,42,-26.102314
2009,2,12.02909088134766,hgap,9,
2009,3,13.97743511199951,hgap,9,3.8934746
2009,1,15.92256546020508,hgap,9,0
2013,1,10.5938663482666,nnm,9,-1.2922754
2013,2,8.058063507080078,nnm,9,0
2013,1,10.34857267941181,q5_19,9,2.3963041
2013,2,5.614512954551398,q5_19,9,
2013,1,10.64022541046143,pnm,9,0
2013,3,9.350338935852051,nnm,9,
2013,3,10.00100135803223,pnm,9,1.303359
2013,2,9.33686637878418,pnm,9,
2013,3,8.010817123072943,q5_19,9,0
2019,2,10.71257019042969,hgap,9,.41110802
2019,1,14.12680435180664,hgap,9,1.9483442
2019,3,12.44019889831543,hgap,9,2.0977135
2023,1,9.073843975890394,q5_19,9,4.7340598
2023,3,6.587230205535889,nnm,9,-3.577229
2023,2,4.99481810513136,q5_19,9,3.459331
2023,3,7.310150146484375,pnm,9,-1.4997416
2023,2,5.773109912872314,nnm,9,1.2435274
2023,2,6.761199951171875,pnm,9,-2.0267162
2023,1,7.371227741241455,nnm,9,-2.7631087
2023,1,7.837124824523926,pnm,9,.66413498
2023,3,7.068037458095811,q5_19,9,-.61969483
2009,2,7.800242900848389,hgap,10,2.439826
2009,3,10.27883911132813,hgap,10,
2009,1,12.71866512298584,hgap,10,0
2013,1,15.17845821380615,nnm,10,2.2350454
2013,3,13.0168399810791,pnm,10,-2.5149336
2013,3,7.465166927525968,q5_19,10,2.6919014
2013,2,6.097478667179801,q5_19,10,
2013,1,8.789380006159142,q5_19,10,0
2013,2,10.84240341186523,nnm,10,
2013,1,14.23295307159424,pnm,10,
2013,3,13.07744884490967,nnm,10,0
2013,2,11.71801948547363,pnm,10,0
2019,2,7.093438148498535,hgap,10,1.6216631
2019,1,11.90050220489502,hgap,10,-.74838734
2019,3,9.530451774597168,hgap,10,-2.4785962
2023,3,8.838768005371094,pnm,10,-5.7996464
2023,1,9.234977722167969,pnm,10,-5.3941851
2023,2,8.433306694030762,pnm,10,-1.2161131
2023,1,7.324738492808791,q5_19,10,1.3676883
2023,3,8.679500579833984,nnm,10,4.3360548
2023,3,6.10326799871308,q5_19,10,-1.2697362
2023,1,10.0506763458252,nnm,10,-3.6454878
2023,2,4.827742480242869,q5_19,10,1.2272599
2023,2,7.196915626525879,nnm,10,-2.1629028
2009,2,5.220188140869141,hgap,43,
2009,3,8.809327125549316,hgap,43,0
2009,1,12.34586334228516,hgap,43,3.589139
2013,3,101.4753112792969,pnm,43,
2013,2,86.54177961002351,q5_19,43,2.3653336
2013,2,32.34560012817383,nnm,43,0
2013,1,44.13465118408203,nnm,43,
2013,1,103.9875183105469,pnm,43,-2.3626175
2013,1,81.74861875491668,q5_19,43,
2013,3,38.42378234863281,nnm,43,-11.789051
2013,3,84.11395233043339,q5_19,43,0
2013,2,99.11269378662109,pnm,43,0
2019,1,11.94394397735596,hgap,43,7.1256752
2019,3,8.724801063537598,hgap,43,.2071538
2019,2,5.427341938018799,hgap,43,6.7237558
2023,1,34.90971755981445,nnm,43,-18.756647
2023,1,73.76235961914063,pnm,43,-29.943069
2023,3,30.30768394470215,nnm,43,-9.2249336
2023,3,71.53224182128906,pnm,43,-32.044998
2023,3,70.08951763657178,q5_19,43,-7.8277788
2023,1,73.92083972072427,q5_19,43,4.7931609
2023,2,66.13737584315582,q5_19,43,-11.659101
2023,2,69.43031311035156,pnm,43,2.512207
2023,2,25.37800407409668,nnm,43,-5.7108688
2009,2,8.874610900878906,hgap,205,0
2009,1,12.09139060974121,hgap,205,
2009,3,10.51741027832031,hgap,205,-3.2167797
2012,2,154.04446,math,205,
2012,3,141.9553500000001,math,205,0
2012,1,129.06307,math,205,-12.08911
2013,1,5.629058361053467,nnm,205,0
2013,3,5.172909259796143,nnm,205,.9316802
2013,1,4.948880315270743,q5_19,205,
2013,2,4.697378158569336,nnm,205,
2013,2,3.235157012939453,pnm,205,-.16061497
2013,3,3.996697054539533,q5_19,205,0
